win_start	win_end	target_start	target_end	query_start	query_end
47910000	47920000	47914488	47914718	50111082	50110852
47910000	47920000	47914736	47914903	50110834	50110667
47910000	47920000	47914969	47915022	50110601	50110548
47910000	47920000	47915140	47915325	50110430	50110245
47910000	47920000	47916720	47917232	50108849	50108337
47910000	47920000	47917232	47917469	50108336	50108099
47910000	47920000	47912864	47912976	50107321	50107209
47910000	47920000	47918242	47918541	50107321	50107022
47910000	47920000	47913162	47913257	50107022	50106927
47910000	47920000	47918543	47918663	50107021	50106901
47910000	47920000	47913771	47913827	50106414	50106358
47910000	47920000	47919147	47919211	50106414	50106350
47910000	47920000	47913838	47914120	50106354	50106072
47910000	47920000	47919214	47919531	50106354	50106037
47910000	47920000	47914488	47914718	50105738	50105508
47910000	47920000	47914736	47914903	50105490	50105323
47910000	47920000	47914969	47915022	50105257	50105204
47910000	47920000	47915024	47915272	50105202	50104954
47910000	47920000	47912866	47912976	50104260	50104150
47910000	47920000	47918244	47918541	50104260	50103963
47910000	47920000	47913162	47913257	50103963	50103868
47910000	47920000	47918543	47918728	50103962	50103777
47910000	47920000	47913771	47913827	50103358	50103302
47910000	47920000	47919147	47919531	50103358	50102974
47910000	47920000	47913838	47914120	50103291	50103009
47910000	47920000	47914488	47914718	50102675	50102445
47910000	47920000	47914736	47914903	50102427	50102260
47910000	47920000	47914969	47915022	50102194	50102141
47910000	47920000	47915024	47915272	50102139	50101891
47910000	47920000	47912866	47912976	50101196	50101086
47910000	47920000	47918244	47918541	50101196	50100899
47910000	47920000	47913162	47913257	50100899	50100804
47910000	47920000	47918543	47918663	50100898	50100778
47910000	47920000	47913771	47913827	50100293	50100237
47910000	47920000	47919147	47919531	50100293	50099909
47910000	47920000	47913838	47914120	50100226	50099944
47910000	47920000	47914488	47914688	50099610	50099410
47910000	47920000	47914736	47914903	50099362	50099195
47910000	47920000	47914969	47915018	50099129	50099080
47910000	47920000	47915076	47915272	50099022	50098826
47910000	47920000	47912866	47912976	50098131	50098021
47910000	47920000	47918244	47918541	50098131	50097834
47910000	47920000	47913162	47913257	50097834	50097739
47910000	47920000	47918543	47918663	50097833	50097713
47910000	47920000	47913771	47913827	50097228	50097172
47910000	47920000	47919147	47919531	50097228	50096844
47910000	47920000	47913838	47914120	50097161	50096879
47910000	47920000	47914488	47914718	50096545	50096315
47910000	47920000	47914736	47914903	50096297	50096130
47910000	47920000	47914969	47915022	50096064	50096011
47910000	47920000	47915169	47915325	50095864	50095708
47910000	47920000	47916501	47917232	50094533	50093802
47910000	47920000	47917232	47917469	50093801	50093564
47910000	47920000	47912864	47912976	50092796	50092684
47910000	47920000	47918242	47918541	50092796	50092497
47910000	47920000	47913162	47913257	50092497	50092402
47910000	47920000	47918543	47918663	50092496	50092376
47910000	47920000	47913771	47913827	50091891	50091835
47910000	47920000	47919147	47919531	50091891	50091507
47910000	47920000	47913838	47914120	50091824	50091542
47910000	47920000	47912864	47912952	50090997	50090909
47910000	47920000	47918242	47918330	50090997	50090909
47910000	47920000	47912937	47912992	49031901	49031846
47910000	47920000	47918569	47918637	49031650	49031582
47910000	47920000	47913189	47913268	49031650	49031571
8730000	8740000	8735410	8735489	8794003	8793924
8730000	8740000	8736813	8736893	8792600	8792520
8730000	8740000	8737048	8737165	8792364	8792247
15580000	15590000	15584590	15584639	15878905	15878856
46190000	46200000	46195674	46195732	46262137	46262079
46190000	46200000	46195946	46196053	46261865	46261758
46190000	46200000	46196149	46196231	46261662	46261580
46190000	46200000	46196259	46196366	46261552	46261445
46190000	46200000	46196012	46196072	46261117	46261057
15640000	15650000	15649214	15649266	15924828	15924776
15640000	15650000	15643937	15643986	15895620	15895571
15640000	15650000	15645449	15645517	15894146	15894078
15640000	15650000	15645519	15645575	15894076	15894020
15640000	15650000	15647009	15647060	15892625	15892574
15640000	15650000	15647226	15647323	15892407	15892310
15640000	15650000	15649128	15649195	15890465	15890398
15640000	15650000	15649196	15649251	15772121	15772066
28040000	28050000	28040293	28040471	28969044	28969222
28040000	28050000	28044109	28044167	28972402	28972460
54240000	54250000	54241900	54241949	54311738	54311787
54240000	54250000	54242487	54242564	54312303	54312380
54240000	54250000	54243116	54243170	54312937	54312991
54240000	54250000	54240335	54240435	54336902	54337002
54240000	54250000	54241084	54241140	54337653	54337709
54240000	54250000	54240341	54240402	54710342	54710281
54240000	54250000	54240618	54240688	54710065	54709995
54240000	54250000	54240926	54240976	54709756	54709706
54240000	54250000	54241084	54241140	54709598	54709542
54240000	54250000	54240362	54240419	54698409	54698352
54240000	54250000	54240698	54240781	54698078	54697995
54240000	54250000	54240926	54241001	54697850	54697775
54240000	54250000	54241416	54241465	54697674	54697625
54240000	54250000	54241485	54241537	54697605	54697553
54240000	54250000	54241557	54241619	54697533	54697471
54240000	54250000	54241621	54241673	54697469	54697417
54240000	54250000	54241675	54241805	54697415	54697285
54240000	54250000	54241891	54241971	54697199	54697119
54240000	54250000	54243209	54243298	54695978	54695889
54240000	54250000	54241900	54241957	54664164	54664107
54240000	54250000	54242254	54242304	54663810	54663760
54240000	54250000	54240924	54240975	54632667	54632616
54240000	54250000	54243210	54243281	54630619	54630548
54240000	54250000	54240693	54240750	54596073	54596016
54240000	54250000	54240924	54240975	54595842	54595791
54240000	54250000	54240778	54240833	54575605	54575550
54240000	54250000	54240902	54240976	54575481	54575407
54240000	54250000	54242509	54242564	54574121	54574066
54240000	54250000	54243133	54243182	54573498	54573449
54240000	54250000	54243696	54243749	54572754	54572701
54240000	54250000	54243762	54243934	54572688	54572516
54240000	54250000	54244041	54244131	54572406	54572316
54240000	54250000	54244167	54244227	54572280	54572220
54240000	54250000	54244239	54244304	54572208	54572143
54240000	54250000	54244397	54244460	54572045	54571982
54240000	54250000	54244462	54244533	54571981	54571910
20610000	20620000	20610911	20610963	20701598	20701546
20610000	20620000	20618368	20618457	20701226	20701137
20610000	20620000	20618459	20618514	20701135	20701080
20610000	20620000	20619241	20619359	20700312	20700194
52940000	52950000	52941608	52941691	53469780	53469697
52940000	52950000	52946891	52946940	53463240	53463191
52940000	52950000	52941595	52941650	53433035	53432980
52940000	52950000	52941595	52941650	53396239	53396184
52940000	52950000	52942777	52942848	53394976	53394905
52940000	52950000	52941261	52941340	53334612	53334533
52940000	52950000	52942167	52942219	53334167	53334115
52940000	52950000	52942604	52942676	53333729	53333657
52940000	52950000	52942892	52942953	53333451	53333390
14350000	14360000	14356116	14356387	14785258	14784987
14350000	14360000	14356479	14356534	14784896	14784841
37250000	37260000	37256646	37256723	37322863	37322940
37250000	37260000	37256804	37256856	37323022	37323074
37250000	37260000	37257119	37257200	37323640	37323721
37250000	37260000	37257392	37257453	37323914	37323975
37250000	37260000	37258405	37258458	37324630	37324683
57810000	57820000	57813305	57813379	57876927	57877001
57810000	57820000	57813455	57813563	57877077	57877185
57810000	57820000	57813667	57813723	57877282	57877338
57810000	57820000	57818697	57818856	57917652	57917493
57810000	57820000	57818858	57818953	57917491	57917396
57810000	57820000	57818955	57819028	57917394	57917321
57810000	57820000	57819113	57819233	57917236	57917116
40940000	40950000	40940218	40940306	41008136	41008224
40940000	40950000	40940787	40940865	41008710	41008788
40940000	40950000	40940867	40940917	41008790	41008840
40940000	40950000	40940993	40941363	41008916	41009286
40940000	40950000	40941365	40941434	41009288	41009357
40940000	40950000	40941436	40941521	41009359	41009444
40940000	40950000	40942111	40942201	41010040	41010130
40940000	40950000	40942244	40942303	41010184	41010243
40940000	40950000	40943041	40943094	41011027	41011080
40940000	40950000	40943357	40943424	41011343	41011410
40940000	40950000	40943527	40943580	41011509	41011562
40940000	40950000	40943582	40943638	41011564	41011620
40940000	40950000	40944447	40944497	41012414	41012464
40940000	40950000	40944749	40944825	41012712	41012788
40940000	40950000	40946972	40947036	41014611	41014675
40940000	40950000	40947471	40947593	41015105	41015227
40940000	40950000	40947804	40947907	41015438	41015541
40940000	40950000	40948888	40948956	41016481	41016549
40940000	40950000	40948974	40949027	41016567	41016620
40940000	40950000	40949082	40949132	41016675	41016725
40940000	40950000	40949154	40949216	41016747	41016809
40940000	40950000	40949218	40949284	41016811	41016877
21740000	21750000	21745004	21745055	21988846	21988897
21740000	21750000	21745006	21745055	22196665	22196714
21740000	21750000	21744049	21744100	23505307	23505358
21740000	21750000	21745004	21745055	23755488	23755539
21740000	21750000	21745004	21745055	22653370	22653319
22750000	22760000	22758102	22758154	23653381	23653433
22750000	22760000	22758270	22758320	23653549	23653599
22750000	22760000	22758858	22758908	23653549	23653599
22750000	22760000	22758018	22758068	23653549	23653599
22750000	22760000	22757766	22757816	23653549	23653599
22750000	22760000	22757263	22757313	23653549	23653599
22750000	22760000	22756325	22756375	23654117	23654167
22750000	22760000	22756326	22756389	23744489	23744552
22750000	22760000	22758840	22758896	24127096	24127040
22750000	22760000	22758000	22758056	24127096	24127040
22750000	22760000	22757753	22757804	24127091	24127040
22750000	22760000	22758840	22758896	23933605	23933549
22750000	22760000	22758000	22758056	23933605	23933549
22750000	22760000	22757753	22757804	23933600	23933549
22750000	22760000	22756340	22756389	22857863	22857814
53100000	53110000	53102884	53102941	53192833	53192890
42840000	42850000	42843716	42843790	42906269	42906343
42840000	42850000	42844214	42844266	42906777	42906829
42840000	42850000	42844291	42844367	42906854	42906930
42840000	42850000	42844561	42844619	42907124	42907182
42840000	42850000	42844826	42844895	42907386	42907455
42840000	42850000	42845007	42845121	42907567	42907681
42840000	42850000	42845413	42845475	42907969	42908031
42840000	42850000	42845500	42845550	42908056	42908106
42840000	42850000	42845691	42845770	42908247	42908326
42840000	42850000	42845890	42845996	42908447	42908553
42840000	42850000	42846035	42846084	42908595	42908644
42840000	42850000	42847475	42847527	42910026	42910078
42840000	42850000	42847913	42847972	42910470	42910529
42840000	42850000	42848042	42848099	42910599	42910656
42840000	42850000	42848318	42848402	42910875	42910959
42840000	42850000	42848404	42848456	42910961	42911013
42840000	42850000	42848520	42848600	42911077	42911157
42840000	42850000	42848842	42848897	42911400	42911455
42840000	42850000	42849179	42849237	42911735	42911793
42840000	42850000	42849860	42849962	42912413	42912515
42840000	42850000	42844378	42844434	42925792	42925848
42840000	42850000	42844569	42844619	42925983	42926033
42840000	42850000	42845041	42845137	42926463	42926559
42840000	42850000	42845706	42845770	42927128	42927192
42840000	42850000	42845878	42845984	42927300	42927406
42840000	42850000	42846035	42846108	42927460	42927533
42840000	42850000	42846134	42846190	42927559	42927615
42840000	42850000	42848042	42848104	42929461	42929523
42840000	42850000	42848348	42848402	42929767	42929821
42840000	42850000	42848404	42848490	42929823	42929909
42840000	42850000	42848508	42848575	42929927	42929994
42840000	42850000	42848578	42848628	42929997	42930047
42840000	42850000	42848708	42848872	42930128	42930292
42840000	42850000	42848902	42849000	42930322	42930420
42840000	42850000	42849167	42849252	42930587	42930672
42840000	42850000	42849879	42849933	42931297	42931351
42840000	42850000	42843515	42843569	43014267	43014321
42840000	42850000	42843879	42843933	43014631	43014685
42840000	42850000	42844191	42844247	43014948	43015004
42840000	42850000	42844308	42844360	43015065	43015117
42840000	42850000	42845041	42845141	43015792	43015892
42840000	42850000	42848807	42848875	43016556	43016624
42840000	42850000	42845892	42845950	43016643	43016701
42840000	42850000	42846045	42846108	43016799	43016862
42840000	42850000	42846123	42846173	43016877	43016927
42840000	42850000	42847223	42847327	43017970	43018074
42840000	42850000	42847919	42847992	43018666	43018739
42840000	42850000	42848318	42848373	43019065	43019120
42840000	42850000	42848519	42848571	43019266	43019318
42840000	42850000	42848573	42848636	43019320	43019383
42840000	42850000	42848720	42848872	43019468	43019620
42840000	42850000	42848902	42849005	43019650	43019753
42840000	42850000	42849055	42849190	43019803	43019938
42840000	42850000	42849192	42849252	43019940	43020000
42840000	42850000	42849855	42849940	43020603	43020688
42840000	42850000	42843880	42843933	43071216	43071269
42840000	42850000	42844591	42844645	43071932	43071986
42840000	42850000	42844652	42844702	43071993	43072043
42840000	42850000	42845080	42845141	43072415	43072476
42840000	42850000	42845276	42845329	43072611	43072664
42840000	42850000	42845443	42845492	43072778	43072827
42840000	42850000	42845590	42845639	43072924	43072973
42840000	42850000	42848807	42848875	43073139	43073207
42840000	42850000	42845891	42845944	43073225	43073278
42840000	42850000	42846035	42846096	43073372	43073433
42840000	42850000	42846487	42846658	43073824	43073995
42840000	42850000	42847264	42847346	43074597	43074679
42840000	42850000	42847475	42847527	43074808	43074860
42840000	42850000	42847540	42847589	43074873	43074922
42840000	42850000	42847919	42847991	43075250	43075322
42840000	42850000	42848318	42848385	43075649	43075716
42840000	42850000	42848404	42848469	43075735	43075800
42840000	42850000	42848525	42848605	43075856	43075936
42840000	42850000	42848763	42848813	43076095	43076145
42840000	42850000	42848815	42848900	43076147	43076232
42840000	42850000	42848916	42849003	43076248	43076335
42840000	42850000	42849140	42849234	43076472	43076566
42840000	42850000	42849879	42849929	43077201	43077251
42840000	42850000	42843515	42843569	43174366	43174420
42840000	42850000	42843597	42843659	43174448	43174510
42840000	42850000	42843709	42843810	43174560	43174661
42840000	42850000	42843878	42843933	43174729	43174784
42840000	42850000	42844023	42844088	43174874	43174939
42840000	42850000	42844104	42844184	43174955	43175035
42840000	42850000	42844219	42844309	43175075	43175165
42840000	42850000	42844311	42844401	43175167	43175257
42840000	42850000	42844653	42844714	43175509	43175570
42840000	42850000	42844912	42844971	43175766	43175825
42840000	42850000	42844973	42845039	43175827	43175893
42840000	42850000	42845080	42845141	43175934	43175995
42840000	42850000	42845230	42845293	43176084	43176147
42840000	42850000	42845709	42845772	43176563	43176626
42840000	42850000	42845892	42845969	43176746	43176823
42840000	42850000	42846035	42846100	43176892	43176957
42840000	42850000	42846128	42846192	43176985	43177049
42840000	42850000	42847258	42847346	43178116	43178204
42840000	42850000	42847476	42847527	43178332	43178383
42840000	42850000	42847573	42847640	43178429	43178496
42840000	42850000	42847810	42847872	43178666	43178728
42840000	42850000	42847919	42847992	43178775	43178848
42840000	42850000	42848404	42848462	43179260	43179318
42840000	42850000	42848510	42848574	43179366	43179430
42840000	42850000	42848720	42848813	43179576	43179669
42840000	42850000	42848815	42848886	43179671	43179742
42840000	42850000	42848934	42849008	43179790	43179864
42840000	42850000	42849142	42849286	43179998	43180142
42840000	42850000	42844232	42844289	43194213	43194270
42840000	42850000	42844376	42844434	43194357	43194415
42840000	42850000	42844802	42844863	43194781	43194842
42840000	42850000	42844973	42845039	43194952	43195018
42840000	42850000	42845500	42845549	43195479	43195528
42840000	42850000	42845716	42845772	43195694	43195750
42840000	42850000	42845892	42845969	43195870	43195947
42840000	42850000	42846035	42846095	43196016	43196076
42840000	42850000	42846134	42846192	43196115	43196173
42840000	42850000	42846578	42846669	43196555	43196646
42840000	42850000	42847476	42847527	43197450	43197501
42840000	42850000	42847573	42847640	43197547	43197614
42840000	42850000	42847810	42847872	43197784	43197846
42840000	42850000	42847919	42847992	43197893	43197966
42840000	42850000	42848042	42848099	43198016	43198073
42840000	42850000	42848519	42848574	43198492	43198547
42840000	42850000	42848696	42848790	43198669	43198763
42840000	42850000	42848815	42848886	43198788	43198859
42840000	42850000	42848911	42849008	43198884	43198981
42840000	42850000	42849184	42849286	43199157	43199259
42840000	42850000	42849879	42849929	43199849	43199899
42840000	42850000	42843515	42843569	43257353	43257407
42840000	42850000	42843673	42843779	43257511	43257617
42840000	42850000	42843879	42843933	43257717	43257771
42840000	42850000	42844191	42844289	43258034	43258132
42840000	42850000	42844561	42844619	43258404	43258462
42840000	42850000	42844973	42845025	43258814	43258866
42840000	42850000	42845050	42845121	43258891	43258962
42840000	42850000	42845443	42845498	43259284	43259339
42840000	42850000	42845500	42845556	43259341	43259397
42840000	42850000	42845558	42845639	43259399	43259480
42840000	42850000	42845878	42845938	43259719	43259779
42840000	42850000	42846134	42846192	43259978	43260036
42840000	42850000	42846578	42846669	43260422	43260513
42840000	42850000	42847919	42847992	43261756	43261829
42840000	42850000	42848318	42848367	43262155	43262204
42840000	42850000	42848404	42848462	43262241	43262299
42840000	42850000	42848517	42848580	43262354	43262417
42840000	42850000	42848793	42848844	43262631	43262682
42840000	42850000	42849018	42849088	43262863	43262933
42840000	42850000	42849184	42849241	43263029	43263086
42840000	42850000	42849879	42849929	43263727	43263777
42880000	42890000	42884179	42884248	42941699	42941768
42880000	42890000	42885725	42885785	42986016	42986076
42880000	42890000	42886218	42886273	42986511	42986566
42880000	42890000	42886637	42886700	42986933	42986996
42880000	42890000	42887141	42887195	42987439	42987493
42880000	42890000	42887874	42887931	42988176	42988233
42880000	42890000	42888033	42888257	42988331	42988555
42880000	42890000	42888259	42888506	42988557	42988804
42880000	42890000	42888554	42888763	42988852	42989061
42880000	42890000	42888821	42888876	42989119	42989174
42880000	42890000	42888927	42888986	42989225	42989284
42880000	42890000	42888988	42889100	42989286	42989398
42880000	42890000	42880135	42880185	43026909	43026959
42880000	42890000	42880303	42880362	43027077	43027136
42880000	42890000	42880686	42880741	43027460	43027515
42880000	42890000	42880880	42880936	43027654	43027710
42880000	42890000	42881147	42881222	43027922	43027997
42880000	42890000	42881645	42881718	43028421	43028494
42880000	42890000	42881837	42881912	43028619	43028694
42880000	42890000	42884164	42884227	43030952	43031015
42880000	42890000	42880136	42880197	43083115	43083176
42880000	42890000	42880419	42880473	43083397	43083451
42880000	42890000	42880686	42880741	43083664	43083719
42880000	42890000	42880957	42881026	43083936	43084005
42880000	42890000	42881028	42881096	43084007	43084075
42880000	42890000	42881155	42881222	43084134	43084201
42880000	42890000	42881629	42881722	43084609	43084702
42880000	42890000	42881766	42881835	43084757	43084826
42880000	42890000	42885183	42885232	43145451	43145500
42880000	42890000	42885354	42885407	43145621	43145674
42880000	42890000	42885409	42885473	43145676	43145740
42880000	42890000	42885586	42885660	43145853	43145927
42880000	42890000	42885725	42885799	43145994	43146068
42880000	42890000	42885908	42885997	43146177	43146266
42880000	42890000	42886083	42886161	43146366	43146444
42880000	42890000	42886218	42886268	43146501	43146551
42880000	42890000	42886293	42886396	43146576	43146679
42880000	42890000	42886578	42886802	43146861	43147085
42880000	42890000	42887127	42887202	43147414	43147489
42880000	42890000	42887271	42887326	43147557	43147612
42880000	42890000	42887874	42887975	43148156	43148257
42880000	42890000	42888186	42888247	43148468	43148529
42880000	42890000	42888275	42888324	43148557	43148606
42880000	42890000	42888329	42888379	43148611	43148661
42880000	42890000	42888431	42888506	43148713	43148788
42880000	42890000	42888563	42888688	43148845	43148970
42880000	42890000	42888690	42888763	43148972	43149045
42880000	42890000	42888826	42888961	43149108	43149243
42880000	42890000	42888963	42889124	43149245	43149406
42880000	42890000	42880135	42880197	43186929	43186991
42880000	42890000	42880274	42880350	43187068	43187144
42880000	42890000	42880567	42880618	43187361	43187412
42880000	42890000	42881155	42881222	43187950	43188017
42880000	42890000	42881589	42881675	43188385	43188471
42880000	42890000	42881677	42881741	43188473	43188537
42880000	42890000	42881761	42881835	43188569	43188643
42880000	42890000	42881837	42881908	43188645	43188716
42880000	42890000	42882375	42882472	43189183	43189280
42880000	42890000	42884172	42884248	43190984	43191060
42880000	42890000	42880567	42880618	43206495	43206546
42880000	42890000	42880961	42881076	43206890	43207005
42880000	42890000	42881589	42881675	43207517	43207603
42880000	42890000	42884189	42884248	43210093	43210152
42880000	42890000	42880135	42880197	43269981	43270043
42880000	42890000	42880305	42880416	43270151	43270262
42880000	42890000	42880567	42880618	43270413	43270464
42880000	42890000	42880962	42881023	43270809	43270870
42880000	42890000	42881155	42881222	43271002	43271069
42880000	42890000	42881773	42881835	43271619	43271681
42880000	42890000	42881837	42881960	43271683	43271806
42880000	42890000	42884171	42884248	43274012	43274089
42880000	42890000	42888927	42889014	43341517	43341604
42880000	42890000	42888927	42889002	43391957	43391882
20300000	20310000	20302787	20302872	20691222	20691307
20300000	20310000	20302797	20302901	20695117	20695221
20300000	20310000	20308165	20308236	20700212	20700283
20300000	20310000	20302597	20302646	20805518	20805567
20300000	20310000	20302811	20302872	20805733	20805794
20300000	20310000	20303236	20303291	20806327	20806382
20300000	20310000	20303553	20303604	20807233	20807284
20300000	20310000	20304993	20305064	20814791	20814862
20300000	20310000	20306694	20306754	20816454	20816514
20300000	20310000	20308648	20308708	20818452	20818512
20300000	20310000	20309229	20309280	20819006	20819057
20300000	20310000	20303340	20303390	23492170	23492120
20300000	20310000	20305877	20305927	20621874	20621824
20300000	20310000	20308165	20308236	20619341	20619270
20300000	20310000	20302590	20302641	20546291	20546240
20300000	20310000	20303714	20303799	20544326	20544241
20300000	20310000	20308124	20308236	20539959	20539847
20300000	20310000	20303238	20303291	20398709	20398656
42950000	42960000	42950010	42950090	43040879	43040959
42950000	42960000	42950093	42950160	43040962	43041029
42950000	42960000	42950483	42950538	43041342	43041397
42950000	42960000	42950641	42950717	43041500	43041576
42950000	42960000	42950868	42950953	43041727	43041812
42950000	42960000	42952089	42952179	43042945	43043035
42950000	42960000	42953330	42953387	43047760	43047817
42950000	42960000	42954182	42954280	43048611	43048709
42950000	42960000	42956776	42956837	43052759	43052820
42950000	42960000	42957409	42957503	43053399	43053493
42950000	42960000	42957617	42957680	43053607	43053670
42950000	42960000	42957682	42957755	43053672	43053745
42950000	42960000	42957902	42957957	43053892	43053947
42950000	42960000	42957997	42958138	43053987	43054128
42950000	42960000	42958212	42958296	43054202	43054286
42950000	42960000	42959615	42959668	43055608	43055661
42950000	42960000	42959712	42959778	43055716	43055782
42950000	42960000	42959801	42959926	43055805	43055930
42950000	42960000	42950111	42950160	43097056	43097105
42950000	42960000	42950221	42950297	43097166	43097242
42950000	42960000	42950316	42950377	43097261	43097322
42950000	42960000	42950483	42950553	43097428	43097498
42950000	42960000	42950555	42950612	43097500	43097557
42950000	42960000	42950665	42950746	43097610	43097691
42950000	42960000	42952159	42952213	43099101	43099155
42950000	42960000	42953302	42953351	43108522	43108571
42950000	42960000	42953353	42953405	43108573	43108625
42950000	42960000	42957409	42957523	43112628	43112742
42950000	42960000	42957650	42957737	43112869	43112956
42950000	42960000	42957739	42957807	43112958	43113026
42950000	42960000	42957902	42957957	43113121	43113176
42950000	42960000	42959801	42959926	43115033	43115158
42950000	42960000	42950092	42950160	43220576	43220644
42950000	42960000	42950221	42950377	43220705	43220861
42950000	42960000	42950548	42950612	43222595	43222659
42950000	42960000	42950812	42950866	43222859	43222913
42950000	42960000	42953312	42953387	43233608	43233683
42950000	42960000	42953900	42953950	43234194	43234244
42950000	42960000	42954203	42954334	43234497	43234628
42950000	42960000	42955123	42955208	43235427	43235512
42950000	42960000	42957141	42957190	43237460	43237509
42950000	42960000	42957457	42957516	43237769	43237828
42950000	42960000	42957682	42957805	43237994	43238117
42950000	42960000	42957902	42957957	43238214	43238269
42950000	42960000	42958231	42958309	43238542	43238620
42950000	42960000	42950014	42950090	43283945	43284021
42950000	42960000	42950092	42950160	43284023	43284091
42950000	42960000	42950255	42950377	43284186	43284308
42950000	42960000	42950483	42950537	43284414	43284468
42950000	42960000	42952149	42952213	43286093	43286157
42950000	42960000	42953313	42953399	43294087	43294173
42950000	42960000	42953837	42953886	43294610	43294659
42950000	42960000	42954203	42954376	43294975	43295148
2690000	2700000	2694672	2694729	3514647	3514590
22970000	22980000	22976037	22976099	23222531	23222593
22970000	22980000	22975617	22975669	23222531	23222583
22970000	22980000	22976207	22976258	23222533	23222584
22970000	22980000	22975787	22975837	23222533	23222583
22970000	22980000	22976375	22976425	23222617	23222667
22970000	22980000	22976042	22976092	23222788	23222838
22970000	22980000	22976042	22976099	23359974	23360031
22970000	22980000	22976042	22976098	23360058	23360114
22970000	22980000	22975622	22975679	23361990	23362047
22970000	22980000	22975790	22975847	23361990	23362047
22970000	22980000	22976037	22976088	23492454	23492505
22970000	22980000	22975617	22975668	23492454	23492505
22970000	22980000	22976207	22976256	23492456	23492505
22970000	22980000	22975787	22975836	23492456	23492505
22970000	22980000	22975622	22975671	23744093	23744142
22970000	22980000	22975790	22975839	23744093	23744142
22970000	22980000	22976042	22976098	23744345	23744401
22970000	22980000	22976037	22976098	23744508	23744569
22970000	22980000	22975617	22975669	23744508	23744560
22970000	22980000	22976207	22976258	23744510	23744561
22970000	22980000	22975787	22975837	23744510	23744560
22970000	22980000	22976037	22976098	24127582	24127521
22970000	22980000	22975617	22975669	24127582	24127530
22970000	22980000	22976207	22976258	24127580	24127529
22970000	22980000	22975787	22975837	24127580	24127530
22970000	22980000	22976042	22976098	23933666	23933610
22970000	22980000	22976042	22976092	23933246	23933196
22970000	22980000	22976042	22976098	23832826	23832770
22970000	22980000	22975626	22975678	23146335	23146283
22970000	22980000	22975794	22975846	23146335	23146283
52280000	52290000	52282187	52282239	53116363	53116311
52280000	52290000	52282117	52282177	52849207	52849147
52280000	52290000	52282117	52282177	52808127	52808067
20100000	20110000	20104267	20104375	20184384	20184492
20100000	20110000	20104254	20104303	20295104	20295153
20100000	20110000	20105344	20105403	20331595	20331654
20100000	20110000	20104314	20104375	20451331	20451392
20100000	20110000	20104566	20104626	20451891	20451951
20100000	20110000	20104249	20104302	20792522	20792575
20100000	20110000	20104267	20104349	22072837	22072919
20100000	20110000	20104295	20104349	22848317	22848371
20100000	20110000	20104577	20104629	23231639	23231587
20100000	20110000	20104249	20104311	20646395	20646333
20100000	20110000	20104578	20104629	20646069	20646018
20100000	20110000	20104260	20104311	20553814	20553763
20100000	20110000	20104256	20104311	20409939	20409884
20100000	20110000	20104313	20104372	20409882	20409823
20100000	20110000	20103946	20103998	20207273	20207221
14840000	14850000	14840993	14841051	14903291	14903349
14840000	14850000	14841675	14841727	14941691	14941639
17860000	17870000	17862592	17862654	32608465	32608403
21090000	21100000	21096331	21096382	21164569	21164620
21090000	21100000	21096604	21096694	21165130	21165220
21090000	21100000	21098031	21098082	21166179	21166230
21090000	21100000	21098106	21098156	21166256	21166306
21090000	21100000	21098191	21098285	21166341	21166435
21090000	21100000	21092011	21092136	21513616	21513741
21090000	21100000	21098902	21098951	21638996	21639045
21090000	21100000	21092188	21092239	21322279	21322228
53350000	53360000	53350338	53350417	53454176	53454255
53350000	53360000	53351070	53351125	53454902	53454957
53350000	53360000	53351291	53351352	53455123	53455184
53350000	53360000	53351959	53352009	53455368	53455418
53350000	53360000	53352127	53352177	53455368	53455418
53350000	53360000	53351707	53351767	53455368	53455428
53350000	53360000	53352889	53352938	53455374	53455423
53350000	53360000	53352723	53352774	53455544	53455595
53350000	53360000	53351959	53352009	53455704	53455754
53350000	53360000	53352127	53352177	53455704	53455754
53350000	53360000	53351707	53351765	53455704	53455762
53350000	53360000	53352889	53352938	53455710	53455759
53350000	53360000	53352721	53352774	53456634	53456687
53350000	53360000	53350325	53350410	53489890	53489975
53350000	53360000	53350815	53350871	53490372	53490428
53350000	53360000	53351052	53351143	53490609	53490700
53350000	53360000	53351959	53352009	53491096	53491146
53350000	53360000	53352127	53352177	53491096	53491146
53350000	53360000	53351707	53351785	53491096	53491174
53350000	53360000	53352889	53352938	53491102	53491151
53350000	53360000	53353482	53353540	53491779	53491837
53350000	53360000	53353482	53353535	53491947	53492000
21400000	21410000	21405139	21405192	21637981	21638034
21400000	21410000	21405206	21405275	21638048	21638117
21400000	21410000	21405134	21405193	22653312	22653371
21400000	21410000	21405140	21405194	23755540	23755486
21400000	21410000	21406482	21406542	23754249	23754189
21400000	21410000	21405135	21405190	22196720	22196665
21400000	21410000	21405135	21405196	21988903	21988842
21400000	21410000	21402967	21403035	21749509	21749441
21400000	21410000	21405141	21405192	21745055	21745004
21400000	21410000	21405206	21405275	21744990	21744921
22420000	22430000	22427748	22427810	22806804	22806866
22420000	22430000	22422327	22422381	22634343	22634289
22420000	22430000	22426251	22426357	22625405	22625299
22420000	22430000	22426359	22426533	22625297	22625123
22420000	22430000	22427287	22427350	22624382	22624319
22420000	22430000	22427770	22427836	22623947	22623881
52490000	52500000	52492394	52492459	52569852	52569917
52490000	52500000	52492678	52492737	52570136	52570195
